x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.00304995,-8.69052e-08,0.1,0,0.00443302,-1.68967e-07,0.00138308,0.00138308,0.00138308
0.00304995,-8.69052e-08,0.1,0,0.00443302,-1.68967e-07,0.00138308,0.00276615,0.00276615
0.0108022,-6.42777e-07,0.1,0,0.0143947,-9.16963e-07,0.00359248,0.00635863,0.00635863
0.0187949,-1.24176e-06,0.1,0,0.0244948,-1.675e-06,0.00569986,0.0120585,0.0120585
0.0327948,-2.29432e-06,0.1,0,0.034395,-2.41742e-06,0.00160026,0.0136587,0.0136587
0.0427947,-3.04632e-06,0.1,0,0.044395,-3.17122e-06,0.00160026,0.015259,0.015259
0.0507947,-3.64795e-06,0.1,0,0.054395,-3.92187e-06,0.00360026,0.0188593,0.0188593
0.0587947,-4.24936e-06,0.1,0,0.064395,-4.67367e-06,0.00560024,0.0244595,0.0244595
0.0727947,-5.3011e-06,0.1,0,0.0743949,-5.42446e-06,0.00160026,0.0260598,0.0260598
0.0807946,-5.90168e-06,0.1,0,0.0843949,-6.17522e-06,0.00360026,0.02966,0.02966
0.0927946,-6.80197e-06,0.1,0,0.0943949,-6.92502e-06,0.00160027,0.0312603,0.0312603
0.102795,-7.55163e-06,0.1,0,0.104395,-7.6745e-06,0.00160026,0.0328606,0.0328606
0.112795,-8.30078e-06,0.1,0,0.114395,-8.42349e-06,0.00160027,0.0344608,0.0344608
0.120795,-8.89972e-06,0.1,0,0.124495,-9.17939e-06,0.00370026,0.0381611,0.0381611
0.132794,-9.79748e-06,0.1,0,0.134395,-9.9198e-06,0.00160027,0.0397613,0.0397613
0.138794,-1.02461e-05,0.1,0,0.144395,-1.06672e-05,0.00560026,0.0453616,0.0453616
0.148794,-1.09933e-05,0.1,0,0.154395,-1.1414e-05,0.00560026,0.0509619,0.0509619
0.162794,-1.20385e-05,0.1,0,0.164395,-1.21602e-05,0.00160027,0.0525621,0.0525621
0.170794,-1.26353e-05,0.1,0,0.174495,-1.29134e-05,0.00370027,0.0562624,0.0562624
0.180794,-1.33809e-05,0.1,0,0.184395,-1.36512e-05,0.00360027,0.0598627,0.0598627
0.190794,-1.41258e-05,0.1,0,0.194395,-1.43959e-05,0.00360025,0.0634629,0.0634629
0.198794,-1.47215e-05,0.1,0,0.204395,-1.514e-05,0.00560026,0.0690632,0.0690632
0.212794,-1.57629e-05,0.1,0,0.214395,-1.58837e-05,0.00160028,0.0706635,0.0706635
0.220794,-1.63576e-05,0.1,0,0.224394,-1.66267e-05,0.00360025,0.0742637,0.0742637
0.228794,-1.69519e-05,0.1,0,0.234394,-1.73693e-05,0.00560026,0.079864,0.079864
0.238794,-1.76944e-05,0.1,0,0.244394,-1.81113e-05,0.00560027,0.0854643,0.0854643
0.252794,-1.87328e-05,0.1,0,0.254394,-1.88528e-05,0.0016003,0.0870645,0.0870645
0.260794,-1.93258e-05,0.1,0,0.264494,-1.96011e-05,0.00370026,0.0907648,0.0907648
0.272794,-2.02146e-05,0.1,0,0.274394,-2.03341e-05,0.00160027,0.0923651,0.0923651
0.282794,-2.09547e-05,0.1,0,0.284394,-2.1074e-05,0.0016003,0.0939654,0.0939654
0.290794,-2.15464e-05,0.1,0,0.294394,-2.18134e-05,0.00360027,0.0975656,0.0975656
0.302794,-2.24332e-05,0.1,0,0.304394,-2.25522e-05,0.00160027,0.0991659,0.0991659
0.310794,-2.3024e-05,0.1,0,0.314394,-2.32904e-05,0.0036003,0.102766,0.102766
0.318794,-2.36145e-05,0.1,0,0.324394,-2.40282e-05,0.00560027,0.108366,0.108366
0.332794,-2.4647e-05,0.1,0,0.334494,-2.47727e-05,0.00170028,0.110067,0.110067
0.340794,-2.52366e-05,0.1,0,0.344394,-2.5502e-05,0.0036003,0.113667,0.113667
0.352794,-2.61203e-05,0.1,0,0.354494,-2.62455e-05,0.00170028,0.115367,0.115367
0.358794,-2.65618e-05,0.1,0,0.364394,-2.69738e-05,0.00560027,0.120968,0.120968
0.372794,-2.75913e-05,0.1,0,0.374394,-2.77089e-05,0.0016003,0.122568,0.122568
0.380794,-2.81792e-05,0.1,0,0.384394,-2.84434e-05,0.00360027,0.126168,0.126168
0.392794,-2.90603e-05,0.1,0,0.394394,-2.91774e-05,0.0016003,0.127768,0.127768
0.402794,-2.97939e-05,0.1,0,0.404394,-2.99109e-05,0.00160027,0.129369,0.129369
0.412794,-3.05271e-05,0.1,0,0.414394,-3.06438e-05,0.0016003,0.130969,0.130969
0.420794,-3.11132e-05,0.1,0,0.424394,-3.13762e-05,0.00360027,0.134569,0.134569
0.430794,-3.18454e-05,0.1,0,0.434394,-3.21081e-05,0.00360027,0.13817,0.13817
0.442794,-3.27233e-05,0.1,0,0.444394,-3.28394e-05,0.0016003,0.13977,0.13977
0.452794,-3.34543e-05,0.1,0,0.454394,-3.35702e-05,0.0016003,0.14137,0.14137
0.460793,-3.40387e-05,0.1,0,0.464394,-3.43005e-05,0.00360027,0.14497,0.14497
0.470793,-3.47687e-05,0.1,0,0.474394,-3.50302e-05,0.0036003,0.148571,0.148571
0.482793,-3.56441e-05,0.1,0,0.484394,-3.57594e-05,0.0016003,0.150171,0.150171
0.490793,-3.62272e-05,0.1,0,0.494394,-3.64881e-05,0.00360027,0.153771,0.153771
0.500793,-3.69557e-05,0.1,0,0.504494,-3.72235e-05,0.00370032,0.157472,0.157472
0.512793,-3.78291e-05,0.1,0,0.514394,-3.79438e-05,0.00160033,0.159072,0.159072
0.522793,-3.85564e-05,0.1,0,0.524394,-3.86709e-05,0.00160033,0.160672,0.160672
0.532793,-3.92831e-05,0.1,0,0.534394,-3.93975e-05,0.00160027,0.162273,0.162273
0.540793,-3.98641e-05,0.1,0,0.544394,-4.01235e-05,0.0036003,0.165873,0.165873
0.548793,-4.04448e-05,0.1,0,0.554394,-4.08489e-05,0.00560033,0.171473,0.171473
0.560793,-4.13151e-05,0.1,0,0.564393,-4.15738e-05,0.0036003,0.175073,0.175073
0.572793,-4.21847e-05,0.1,0,0.574493,-4.23055e-05,0.00170034,0.176774,0.176774
0.582793,-4.29088e-05,0.1,0,0.584393,-4.30221e-05,0.00160027,0.178374,0.178374
0.590793,-4.34876e-05,0.1,0,0.594393,-4.37455e-05,0.0036003,0.181974,0.181974
0.600793,-4.42107e-05,0.1,0,0.604393,-4.44683e-05,0.0036003,0.185575,0.185575
0.612793,-4.50778e-05,0.1,0,0.614393,-4.51906e-05,0.00160027,0.187175,0.187175
0.622793,-4.57997e-05,0.1,0,0.624393,-4.59123e-05,0.00160033,0.188775,0.188775
0.630793,-4.63769e-05,0.1,0,0.634393,-4.66335e-05,0.0036003,0.192376,0.192376
0.642793,-4.7242e-05,0.1,0,0.644393,-4.73542e-05,0.00160027,0.193976,0.193976
0.652793,-4.79623e-05,0.1,0,0.654393,-4.80743e-05,0.00160033,0.195576,0.195576
0.660793,-4.85382e-05,0.1,0,0.664493,-4.88011e-05,0.00370026,0.199276,0.199276
0.670793,-4.92576e-05,0.1,0,0.674393,-4.9513e-05,0.0036003,0.202877,0.202877
0.682793,-5.01202e-05,0.1,0,0.684393,-5.02316e-05,0.00160033,0.204477,0.204477
0.690793,-5.06948e-05,0.1,0,0.694393,-5.09496e-05,0.0036003,0.208077,0.208077
0.702793,-5.1556e-05,0.1,0,0.704393,-5.1667e-05,0.00160027,0.209678,0.209678
0.708793,-5.19864e-05,0.1,0,0.714493,-5.23911e-05,0.00570029,0.215378,0.215378
0.722793,-5.29898e-05,0.1,0,0.724393,-5.31004e-05,0.00160033,0.216978,0.216978
0.728793,-5.34195e-05,0.1,0,0.734393,-5.38162e-05,0.00560027,0.222578,0.222578
0.742793,-5.44214e-05,0.1,0,0.744393,-5.45316e-05,0.00160033,0.224179,0.224179
0.750793,-5.49935e-05,0.1,0,0.754493,-5.52536e-05,0.00370032,0.227879,0.227879
0.758793,-5.55652e-05,0.1,0,0.764493,-5.59679e-05,0.00570029,0.233579,0.233579
0.772793,-5.65648e-05,0.1,0,0.774393,-5.66745e-05,0.00160033,0.23518,0.23518
0.780792,-5.71356e-05,0.1,0,0.784393,-5.73877e-05,0.0036003,0.23878,0.23878
0.792792,-5.79911e-05,0.1,0,0.794393,-5.81004e-05,0.00160033,0.24038,0.24038
0.802792,-5.87035e-05,0.1,0,0.804393,-5.88125e-05,0.00160033,0.241981,0.241981
0.810792,-5.9273e-05,0.1,0,0.814393,-5.95241e-05,0.0036003,0.245581,0.245581
0.818792,-5.98421e-05,0.1,0,0.824493,-6.02423e-05,0.00570035,0.251281,0.251281
0.830792,-6.06952e-05,0.1,0,0.834393,-6.09458e-05,0.00360036,0.254882,0.254882
0.842792,-6.15475e-05,0.1,0,0.844493,-6.16629e-05,0.00170034,0.256582,0.256582
0.852792,-6.22572e-05,0.1,0,0.854393,-6.23653e-05,0.00160033,0.258182,0.258182
0.860792,-6.28246e-05,0.1,0,0.864493,-6.30813e-05,0.00370032,0.261883,0.261883
0.868792,-6.33916e-05,0.1,0,0.874393,-6.37826e-05,0.00560027,0.267483,0.267483
0.882792,-6.43831e-05,0.1,0,0.884392,-6.44905e-05,0.00160033,0.269083,0.269083
0.890792,-6.49491e-05,0.1,0,0.894392,-6.51978e-05,0.0036003,0.272684,0.272684
0.900792,-6.56563e-05,0.1,0,0.904392,-6.59047e-05,0.0036003,0.276284,0.276284
0.910792,-6.63629e-05,0.1,0,0.914492,-6.6618e-05,0.00370032,0.279984,0.279984
0.922792,-6.72101e-05,0.1,0,0.924392,-6.73167e-05,0.00160033,0.281585,0.281585
0.928792,-6.76334e-05,0.1,0,0.934392,-6.8022e-05,0.00560033,0.287185,0.287185
0.942792,-6.86204e-05,0.1,0,0.944392,-6.87267e-05,0.00160033,0.288785,0.288785
0.950792,-6.91839e-05,0.1,0,0.954392,-6.94308e-05,0.0036003,0.292385,0.292385
0.962792,-7.00285e-05,0.1,0,0.964392,-7.01344e-05,0.00160033,0.293986,0.293986
0.972792,-7.07318e-05,0.1,0,0.974492,-7.08445e-05,0.00170034,0.295686,0.295686
0.982792,-7.14346e-05,0.1,0,0.984392,-7.15401e-05,0.00160033,0.297286,0.297286
0.992792,-7.21368e-05,0.1,0,0.994392,-7.22421e-05,0.00160033,0.298887,0.298887
1.00079,-7.26982e-05,0.1,0,1.00439,-7.29436e-05,0.00360036,0.302487,0.302487
1.01279,-7.35397e-05,0.1,0,1.01439,-7.36446e-05,0.00160038,0.304088,0.304088
1.01879,-7.39601e-05,0.1,0,1.02439,-7.4345e-05,0.00560033,0.309688,0.309688
1.03279,-7.49404e-05,0.1,0,1.03449,-7.50519e-05,0.00170028,0.311388,0.311388
1.04079,-7.55001e-05,0.1,0,1.04439,-7.57442e-05,0.00360036,0.314988,0.314988
1.05079,-7.61992e-05,0.1,0,1.05439,-7.64431e-05,0.00360036,0.318589,0.318589
1.06279,-7.70375e-05,0.1,0,1.06439,-7.71414e-05,0.00160038,0.320189,0.320189
1.07279,-7.77354e-05,0.1,0,1.07449,-7.78461e-05,0.00170028,0.32189,0.32189
1.07879,-7.81539e-05,0.1,0,1.08439,-7.85364e-05,0.00560033,0.32749,0.32749
1.09079,-7.89904e-05,0.1,0,1.09439,-7.92331e-05,0.00360036,0.33109,0.33109
