x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.00114776,-1.67808e-08,0.098,0,0.00365796,-1.42728e-07,0.0025102,0.0025102,0.0025102
0.00114776,-1.67808e-08,0.098,0,0.00374129,-1.47804e-07,0.00259353,0.00510373,0.00510373
0.0134964,-1.06833e-06,0.192,0,0.0166407,-1.48525e-06,0.00314422,0.00824795,0.00824795
0.0338134,-4.37713e-06,0.283,0,0.0389992,-5.43855e-06,0.00518576,0.0134337,0.0134337
0.0637131,-1.15922e-05,0.381,0,0.0705246,-1.35367e-05,0.00681152,0.0202452,0.0202452
0.0946718,-2.13205e-05,0.468,0,0.112556,-2.76127e-05,0.0178842,0.0381294,0.0381294
0.131043,-3.47644e-05,0.57,0,0.163597,-4.86244e-05,0.0325545,0.070684,0.070684
0.209714,-7.09763e-05,0.668,0,0.222515,-7.75748e-05,0.0128008,0.0834848,0.0834848
0.263315,-0.000100377,0.766,0,0.293267,-0.000118166,0.0299519,0.113437,0.113437
0.372515,-0.000170382,0.867,0,0.372517,-0.000170209,2.14577e-06,0.113439,0.113439
0.443714,-0.000222453,0.966,0,0.461568,-0.000236014,0.0178533,0.131292,0.131292
0.561237,-0.000317497,1.066,0,0.561241,-0.000317265,4.35114e-06,0.131296,0.131296
0.641234,-0.000383852,1.156,0,0.66124,-0.000400205,0.0200068,0.151303,0.151303
0.721234,-0.000450218,1.156,0,0.760239,-0.000482323,0.039006,0.190309,0.190309
0.841233,-0.000549761,1.156,0,0.861239,-0.000566096,0.0200067,0.210316,0.210316
0.921232,-0.000616118,1.156,0,0.961239,-0.000649031,0.0400074,0.250323,0.250323
1.02123,-0.00069906,1.156,0,1.06124,-0.000731964,0.0400083,0.290332,0.290332
1.14123,-0.000798582,1.156,0,1.16124,-0.00081489,0.0200094,0.310341,0.310341
1.22123,-0.000864927,1.131,0,1.26124,-0.000897811,0.04001,0.350351,0.350351
1.34123,-0.000964437,1.038,0,1.36124,-0.000980727,0.0200111,0.370362,0.370362
1.42115,-0.00103069,0.938,0,1.46008,-0.00106209,0.0389292,0.409291,0.409291
1.51557,-0.00110523,0.844,0,1.55063,-0.00113067,0.0350614,0.444353,0.444353
1.60027,-0.00116524,0.745,0,1.63144,-0.00118533,0.0311683,0.475521,0.475521
1.70276,-0.0012281,0.651,0,1.70278,-0.00122793,1.33514e-05,0.475534,0.475534
1.74099,-0.00124848,0.552,0,1.76448,-0.00125989,0.0234932,0.499028,0.499028
1.79669,-0.00127453,0.453,0,1.81618,-0.00128237,0.0194932,0.518521,0.518521
1.84239,-0.0012921,0.354,0,1.85751,-0.00129693,0.0151256,0.533646,0.533646
1.88415,-0.00130442,0.26,0,1.88978,-0.00130567,0.00562763,0.539274,0.539274
1.90438,-0.00130876,0.161,0,1.91215,-0.00130998,0.00777626,0.54705,0.54705
1.92286,-0.0013113,0,0,1.92455,-0.00131137,0.00169265,0.548743,0.548743
1.92733,-0.00131156,0,0,1.92756,-0.00131151,0.000222564,0.548965,0.548965
1.92752,-0.00131156,0,0,1.92753,-0.00131151,1.16825e-05,0.548977,0.548977
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.21593e-05,0.548989,0.548989
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.549002,0.549002
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.549014,0.549014
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.21593e-05,0.549026,0.549026
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.21593e-05,0.549038,0.549038
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.54905,0.54905
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.549063,0.549063
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.549075,0.549075
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.21593e-05,0.549087,0.549087
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.23978e-05,0.5491,0.5491
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.23978e-05,0.549112,0.549112
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.23978e-05,0.549124,0.549124
1.92751,-0.00131156,0,0,1.92753,-0.0013115,1.22786e-05,0.549137,0.549137
1.92751,-0.00131156,0,0.5,1.92752,-0.00131141,9.53674e-07,0.549138,0.549138
1.92752,-0.00131143,0,0.5,1.92748,-0.00131181,4.57764e-05,0.549183,0.549183
1.92756,-0.00130974,0,0.5,1.92743,-0.00131213,0.000125051,0.549308,0.549308
1.92762,-0.00130359,0,0.5,1.92739,-0.00131136,0.000227928,0.549536,0.549536
1.92764,-0.00130123,0,0.5,1.92734,-0.00131254,0.000299931,0.549836,0.549836
1.92768,-0.00129453,0,0.5,1.92727,-0.00131737,0.000407338,0.550244,0.550244
1.92769,-0.00129209,0,0.5,1.92719,-0.00132639,0.000497699,0.550741,0.550741
1.92769,-0.00128972,0,0.5,1.92711,-0.00133924,0.000589132,0.55133,0.55133
1.9277,-0.00128918,0,0.5,1.92702,-0.00135582,0.000674844,0.552005,0.552005
1.9277,-0.00128895,0,0.5,1.92694,-0.0013761,0.000759006,0.552764,0.552764
1.9277,-0.00128905,0,0.5,1.92686,-0.00140011,0.000840425,0.553605,0.553605
1.9277,-0.00128935,0,0.5,1.92678,-0.00142793,0.000918984,0.554524,0.554524
1.92769,-0.00129018,0,0.5,1.9267,-0.00145968,0.000994086,0.555518,0.555518
1.92769,-0.00129078,0,0.5,1.92663,-0.00149546,0.00106645,0.556584,0.556584
1.92769,-0.0012916,0,0.5,1.92656,-0.00153536,0.00113499,0.557719,0.557719
1.92769,-0.0012925,0,0.5,1.92649,-0.00157994,0.00120044,0.55892,0.55892
1.92769,-0.00129366,0,0.5,1.92643,-0.00162785,0.00126064,0.56018,0.56018
1.92769,-0.00129466,0,0.5,1.92637,-0.00168049,0.00131798,0.561498,0.561498
1.92769,-0.00129591,0,0.5,1.92632,-0.00173737,0.00137079,0.562869,0.562869
1.92769,-0.00129654,0,0.5,1.92627,-0.00179843,0.0014205,0.56429,0.56429
1.92769,-0.0012974,0,0.5,1.92622,-0.00186355,0.00146568,0.565755,0.565755
1.92769,-0.00129892,0,0.5,1.92618,-0.0019319,0.00150609,0.567261,0.567261
1.92768,-0.0012998,0,0.5,1.92614,-0.00200467,0.0015434,0.568805,0.568805
1.92768,-0.00130113,0,0.5,1.92611,-0.00208178,0.00157678,0.570382,0.570382
1.92768,-0.00130203,0,0.5,1.92608,-0.00216146,0.00160635,0.571988,0.571988
1.92768,-0.00130341,0,0.5,1.92605,-0.00224335,0.00163162,0.573619,0.573619
1.92768,-0.00130482,0,0.5,1.92603,-0.00232968,0.00165367,0.575273,0.575273
1.92768,-0.00130554,0,0.5,1.92601,-0.00241762,0.00167274,0.576946,0.576946
1.92768,-0.00130651,0,0.5,1.92599,-0.00250766,0.00168812,0.578634,0.578634
1.92768,-0.00130825,0,0.5,1.92598,-0.00259946,0.00170016,0.580334,0.580334
1.92768,-0.00130926,0,0.5,1.92597,-0.00269265,0.0017091,0.582043,0.582043
1.92768,-0.00131056,0,0,1.92596,-0.00278685,0.00171494,0.583758,0.583758
1.92768,-0.00131423,0,0,1.92596,-0.00286453,0.00171757,0.00171757,0.585476
1.92768,-0.00131647,0,0,1.92596,-0.00290283,0.00171804,0.00343561,0.587194
1.92768,-0.00131836,0,0,1.92596,-0.00290747,0.00171816,0.00515378,0.588912
1.92768,-0.00131842,0,0,1.92596,-0.00290765,0.00171816,0.00687194,0.59063
1.92768,-0.00131863,0,0,1.92596,-0.00290779,0.00171816,0.0085901,0.592348
1.92768,-0.0013188,0,0,1.92596,-0.00290799,0.00171816,0.0103083,0.594067
1.92768,-0.00131904,0,0,1.92596,-0.00290815,0.00171816,0.0120264,0.595785
1.92768,-0.00131918,0,0,1.92596,-0.00290833,0.00171816,0.0137446,0.597503
1.92768,-0.00131939,0,0,1.92596,-0.0029085,0.00171816,0.0154628,0.599221
1.92768,-0.00131949,0,0,1.92596,-0.00290868,0.00171816,0.0171809,0.600939
1.92769,-0.00101714,0.076,0,1.92599,-0.000977042,0.00169563,0.0188766,0.602635
1.92779,0.00609664,0.173,0,1.92615,0.0100635,0.0016191,0.0204957,0.604254
1.92816,0.0319882,0.273,0,1.92645,0.0303979,0.00173545,0.0222311,0.605989
1.92849,0.0554934,0.372,0,1.92688,0.0604285,0.00146127,0.0236924,0.607451
1.9289,0.0854099,0.475,0,1.92746,0.101632,0.000653267,0.0243456,0.608104
1.9297,0.142284,0.574,0,1.92818,0.151573,0.000811815,0.0251575,0.608916
1.93034,0.1882,0.674,0,1.92906,0.212621,0.00124025,0.0263977,0.610156
1.93128,0.254593,0.774,0,1.93006,0.28236,0.00261676,0.0290145,0.612773
1.93237,0.330985,0.874,0,1.93123,0.362751,0.00449586,0.0335103,0.617269
1.93335,0.399298,0.971,0,1.93256,0.453142,0.0108219,0.0443323,0.628091
1.93528,0.533612,1.062,0,1.93401,0.552046,0.00375962,0.0480919,0.63185
1.93614,0.593625,1.156,0,1.93548,0.652031,0.017257,0.0653489,0.649107
1.93816,0.733609,1.156,0,1.93695,0.752019,0.00546145,0.0708103,0.654569
1.93932,0.8136,1.156,0,1.93843,0.852008,0.0143392,0.0851495,0.668908
1.94105,0.933587,1.156,0,1.9399,0.951998,0.00701165,0.0921612,0.675919
1.9422,1.01358,1.156,0,1.94137,1.05199,0.0173013,0.109462,0.693221
1.94364,1.11357,1.156,0,1.94283,1.15098,0.0181272,0.12759,0.711348
1.94537,1.23355,1.132,0,1.94431,1.25196,0.00902009,0.13661,0.720368
1.94653,1.31354,1.031,0,1.94583,1.35495,0.0228384,0.159448,0.743206
1.94825,1.43295,0.934,0,1.94723,1.45055,0.00965452,0.169103,0.752861
1.94932,1.50738,0.849,0,1.94856,1.54094,0.0200734,0.189176,0.772934
1.95099,1.62433,0.749,0,1.94975,1.62275,0.00196671,0.191143,0.774901
1.95162,1.66879,0.659,0,1.95079,1.69417,0.0159357,0.207078,0.790837
1.95256,1.7349,0.558,0,1.95169,1.757,0.0140824,0.221161,0.804919
1.95335,1.7911,0.463,0,1.95244,1.80927,0.011646,0.232807,0.816565
1.954,1.83767,0.366,0,1.95306,1.85313,0.00993752,0.242744,0.826503
1.95468,1.88694,0.268,0,1.95352,1.88535,0.00193691,0.244681,0.82844
1.95495,1.90645,0.168,0,1.95385,1.90875,0.000813723,0.245495,0.829253
1.95517,1.92202,0.075,0,1.95404,1.92232,0.000594854,0.24609,0.829848
1.95525,1.928,0,0,1.9541,1.92642,0.00193262,0.248023,0.831781
1.95525,1.92798,0,0,1.9541,1.9264,0.00192404,0.249947,0.833705
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.251879,0.835637
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.253812,0.83757
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.255744,0.839503
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.257677,0.841435
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.25961,0.843368
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.261542,0.845301
1.95525,1.92799,0,0,1.9541,1.9264,0.00193262,0.263475,0.847233
