x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
2.0594,0.0771981,0.314,0,2.0576,0.0936984,0.00111341,0.0267582,0.639639
2.05915,0.120817,0.363,0,2.05743,0.126549,0.00137997,0.0281382,0.641019
2.05894,0.15789,0.413,0,2.05722,0.164682,0.00118566,0.0293238,0.642205
2.05865,0.208968,0.463,0,2.05699,0.207797,0.00177288,0.0310967,0.643978
2.0585,0.237204,0.513,0,2.05674,0.255919,0.00047946,0.0315762,0.644457
2.05815,0.299102,0.5625,0,2.05646,0.309047,0.000221968,0.0317981,0.644679
2.05777,0.368195,0.6125,0,2.05616,0.367174,0.00177026,0.0335684,0.64645
2.05757,0.405433,0.663,0,2.05583,0.430276,0.00324297,0.0368114,0.649692
2.05714,0.485312,0.7125,0,2.05548,0.498407,0.00143886,0.0382502,0.651131
2.05675,0.557372,0.763,0,2.05511,0.572272,0.0023663,0.0406165,0.653498
2.05634,0.634426,0.8125,0,2.05472,0.649627,0.0029881,0.0436046,0.656486
2.05608,0.682967,0.817,0,2.05431,0.731197,0.0140188,0.0576234,0.670505
2.05547,0.797359,0.817,0,2.0539,0.812893,0.00420594,0.0618293,0.67471
2.05513,0.862718,0.817,0,2.05349,0.895409,0.0113568,0.0731862,0.686067
2.05469,0.944416,0.817,0,2.05309,0.976291,0.0120451,0.0852313,0.698112
2.05409,1.05879,0.817,0,2.05267,1.05962,0.000879049,0.0861104,0.698991
2.05374,1.12415,0.817,0,2.05227,1.13969,0.00621319,0.0923235,0.705205
2.05331,1.20585,0.817,0,2.05186,1.22139,0.00666261,0.0989861,0.711867
2.05287,1.28755,0.817,0,2.05145,1.30309,0.00709081,0.106077,0.718958
2.05244,1.36894,0.7835,0,2.05105,1.38404,0.00724864,0.113326,0.726207
2.05195,1.4614,0.7345,0,2.05066,1.46052,0.00155711,0.114883,0.727764
2.05179,1.49067,0.6855,0,2.05029,1.5329,0.0238507,0.138733,0.751615
2.05127,1.587,0.6365,0,2.04995,1.599,0.00632381,0.145057,0.757938
2.05099,1.63772,0.5885,0,2.04963,1.66149,0.0138371,0.158894,0.771775
2.05061,1.70798,0.541,0,2.04934,1.71793,0.005404,0.164298,0.777179
2.05037,1.75098,0.4925,0,2.04906,1.7702,0.0115306,0.175829,0.78871
2.04999,1.8188,0.4425,0,2.04881,1.81763,0.00165629,0.177485,0.790366
2.04985,1.84493,0.3975,0,2.04858,1.86067,0.00961924,0.187104,0.799986
2.04954,1.89945,0.348,0,2.04838,1.89819,0.00170422,0.188809,0.80169
2.04938,1.92623,0.298,0,2.04821,1.93112,0.00249028,0.191299,0.80418
2.04925,1.94983,0.248,0,2.04805,1.95907,0.00550723,0.196806,0.809687
2.04905,1.9834,0.198,0,2.04793,1.9824,0.00151062,0.198317,0.811198
2.04897,1.99821,0.149,0,2.04783,2.0001,0.000503778,0.198821,0.811702
2.0489,2.00984,0.0995,0,2.04776,2.01296,0.00136805,0.200189,0.81307
2.04883,2.02134,0.0485,0,2.04771,2.02099,0.00104308,0.201232,0.814113
2.04881,2.02473,0,0,2.0477,2.02311,0.00193119,0.203163,0.816044
2.04881,2.02469,0,0,2.0477,2.02309,0.00192189,0.205085,0.817966
2.04881,2.0247,0,0,2.0477,2.02309,0.00192928,0.207014,0.819895
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.208943,0.821824
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.210872,0.823753
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.212801,0.825682
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.21473,0.827611
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.216659,0.82954
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.218588,0.831469
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.220517,0.833399
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.222446,0.835328
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.224375,0.837257
2.04881,2.0247,0,0,2.0477,2.02309,0.00192904,0.226305,0.839186
2.04881,2.0247,0,0,2.0477,2.02309,0.00192928,0.228234,0.841115
2.04881,2.0247,0,0,2.0477,2.02309,0.00192881,0.230163,0.843044
2.04881,2.0247,0,0.5,2.0477,2.02308,0.0019331,0.232096,0.844977
2.04881,2.02471,0,0.5,2.0477,2.02305,0.00196099,0.234057,0.846938
2.04881,2.02473,0,0.5,2.0477,2.023,0.0020051,0.236062,0.848943
2.04881,2.02478,0,0.5,2.0477,2.02296,0.00206399,0.238126,0.851007
2.0488,2.02484,0,0.5,2.0477,2.02292,0.00213218,0.240258,0.853139
2.0488,2.02486,0,0.5,2.04771,2.02285,0.00218701,0.242445,0.855326
2.04879,2.02488,0,0.5,2.04772,2.02277,0.00224233,0.244687,0.857568
2.04879,2.02489,0,0.5,2.04774,2.02269,0.00229144,0.246979,0.85986
2.04879,2.02489,0,0.5,2.04776,2.02261,0.00233483,0.249314,0.862195
2.04879,2.02489,0,0.5,2.04779,2.02253,0.00237465,0.251688,0.864569
2.04879,2.02489,0,0.5,2.04782,2.02245,0.00240922,0.254097,0.866979
2.04879,2.02489,0,0.5,2.04785,2.02237,0.00243878,0.256536,0.869417
2.04879,2.02489,0,0.5,2.04789,2.0223,0.00246334,0.259,0.871881
2.04879,2.02489,0,0.5,2.04793,2.02223,0.00248218,0.261482,0.874363
2.04879,2.02489,0,0.5,2.04797,2.02217,0.00249577,0.263978,0.876859
2.04879,2.02489,0,0.5,2.04802,2.0221,0.00250316,0.266481,0.879362
2.04879,2.02489,0,0.5,2.04808,2.02205,0.00250506,0.268986,0.881867
2.04879,2.02489,0,0.5,2.04813,2.02199,0.00250101,0.271487,0.884368
2.04879,2.02488,0,0.5,2.0482,2.02194,0.002491,0.273978,0.886859
2.04879,2.02488,0,0.5,2.04826,2.0219,0.0024755,0.276453,0.889334
2.0488,2.02488,0,0.5,2.04833,2.02186,0.00245523,0.278908,0.89179
2.0488,2.02488,0,0.5,2.0484,2.02182,0.00242901,0.281337,0.894219
2.0488,2.02488,0,0.5,2.04848,2.02179,0.00239706,0.283735,0.896616
2.0488,2.02488,0,0.5,2.04856,2.02176,0.00236082,0.286095,0.898977
2.0488,2.02488,0,0.5,2.04864,2.02174,0.00232053,0.288416,0.901297
2.0488,2.02488,0,0.5,2.04873,2.02172,0.00227475,0.290691,0.903572
2.0488,2.02488,0,0.5,2.04881,2.0217,0.00222683,0.292917,0.905799
2.0488,2.02488,0,0.5,2.0489,2.02168,0.00217438,0.295092,0.907973
2.04881,2.02488,0,0.5,2.04899,2.02167,0.0021193,0.297211,0.910092
2.04881,2.02488,0,0.5,2.04909,2.02166,0.00206065,0.299272,0.912153
2.04881,2.02488,0,0.5,2.04918,2.02166,0.00200057,0.301272,0.914154
2.04881,2.02488,0,0.5,2.04927,2.02165,0.00193715,0.30321,0.916091
2.04881,2.02488,0,0,2.04936,2.02165,0.00187922,0.305089,0.91797
2.04881,2.02488,0,0,2.04941,2.02165,0.00184536,0.00184536,0.919815
2.04882,2.02488,0,0,2.04942,2.02165,0.00184011,0.00368547,0.921655
2.04882,2.02488,0,0,2.04942,2.02165,0.00183988,0.00552535,0.923495
2.04882,2.02488,0,0,2.04942,2.02165,0.00184011,0.00736547,0.925335
2.04882,2.02488,0,0,2.04942,2.02165,0.00183988,0.00920534,0.927175
2.04882,2.02488,0,0,2.04942,2.02165,0.00183988,0.0110452,0.929015
2.04882,2.02488,0,0,2.04942,2.02165,0.00183988,0.0128851,0.930855
2.04882,2.02488,0,0,2.04942,2.02165,0.00183988,0.014725,0.932695
2.04882,2.02488,0,0,2.04942,2.02165,0.00183964,0.0165646,0.934534
2.04832,2.02488,0.029,0,2.04888,2.02165,0.00187135,0.018436,0.936406
2.04506,2.02489,0.077,0,2.04431,2.02167,0.0027976,0.0212336,0.939203
2.03874,2.02492,0.1275,0,2.03463,2.02172,0.00517249,0.026406,0.944376
2.02002,2.02498,0.1755,0,2.02028,2.02178,0.00207591,0.028482,0.946452
2.00493,2.02503,0.2255,0,2.00083,2.02186,0.00513744,0.0336194,0.951589
1.98156,2.0251,0.2755,0,1.97635,2.02196,0.00588989,0.0395093,0.957479
1.95928,2.02517,0.3255,0,1.94722,2.02208,0.0105999,0.0501091,0.968079
1.91983,2.02529,0.3755,0,1.91242,2.02222,0.00732398,0.0574331,0.975403
1.88148,2.02541,0.427,0,1.87173,2.02239,0.00884914,0.0662823,0.984252
1.8382,2.02555,0.4745,0,1.82908,2.02256,0.00833344,0.0746157,0.992586
1.77968,2.02574,0.5245,0,1.77977,2.02277,0.00216889,0.0767846,0.994754
1.73689,2.02588,0.5715,0,1.72574,2.023,0.00943375,0.0862184,1.00419
1.66684,2.02611,0.6205,0,1.66622,2.02325,0.00259709,0.0888155,1.00679
1.62919,2.02623,0.668,0,1.60309,2.02353,0.0183938,0.107209,1.02518
1.54866,2.0265,0.718,0,1.53513,2.02382,0.0103233,0.117532,1.0355
1.47602,2.02675,0.7675,0,1.46074,2.02415,0.0110741,0.128607,1.04658
1.39844,2.02702,0.8165,0,1.38214,2.0245,0.0112982,0.139905,1.05787
1.3334,2.02724,0.817,0,1.3005,2.02486,0.0199244,0.159829,1.0778
1.2517,2.02753,0.817,0,1.21881,2.02523,0.0190845,0.178914,1.09688
1.15366,2.02787,0.817,0,1.13466,2.02561,0.0113158,0.190229,1.1082
1.0883,2.0281,0.817,0,1.05459,2.02596,0.017642,0.207871,1.12584
0.973923,2.0285,0.817,0,0.97371,2.02632,0.00205278,0.209924,1.12789
